customer_id,age,gender,country,registration_date,monthly_subscription,subscription_price
3620,75,Female,UK,2023-08-11,Premium,49.99
3621,70,Male,India,2022-08-26,Basic,9.99
3622,51,Male,India,2023-07-02,Standard,19.99
3623,53,Female,India,2022-02-08,Basic,9.99
3624,19,Female,India,2022-06-29,Basic,9.99
3625,32,Male,India,2023-03-04,Standard,19.99
3626,51,Female,Canada,2022-06-30,Basic,9.99
3627,53,Female,USA,2022-02-07,Premium,49.99
3628,23,Male,UK,2023-02-11,Premium,49.99
3629,56,Male,USA,2023-05-23,Basic,9.99
3630,59,Female,UK,2022-07-10,Standard,19.99
3631,68,Male,Canada,2022-10-24,Standard,19.99
3632,68,Female,Canada,2022-02-08,Premium,49.99
3633,75,Female,Australia,2022-01-10,Standard,19.99
3634,71,Male,Australia,2022-11-02,Basic,9.99
3635,78,Male,Canada,2023-08-05,Standard,19.99
3636,29,Female,Canada,2023-09-10,Standard,19.99
3637,20,Female,UK,2022-04-20,Premium,49.99
3638,62,Female,Canada,2022-12-10,Basic,9.99
3639,35,Female,USA,2022-10-19,Basic,9.99
3640,57,Male,UK,2023-04-11,Premium,49.99
3641,38,Female,Canada,2023-10-19,Premium,49.99
3642,32,Male,UK,2023-07-11,Premium,49.99
3643,50,Male,UK,2023-06-21,Standard,19.99
3644,52,Female,India,2023-05-21,Standard,19.99
3645,43,Male,Australia,2022-05-18,Standard,19.99
3646,25,Male,UK,2023-06-01,Basic,9.99
3647,53,Female,UK,2023-04-25,Standard,19.99
3648,65,Male,India,2022-10-07,Basic,9.99
3649,47,Male,Canada,2022-07-17,Basic,9.99
3650,40,Female,UK,2022-04-26,Premium,49.99
3651,59,Female,India,2022-12-05,Basic,9.99
3652,61,Female,USA,2022-06-16,Premium,49.99
3653,31,Female,India,2023-04-15,Basic,9.99
3654,31,Female,Australia,2023-10-26,Basic,9.99
3655,19,Female,Australia,2022-09-21,Standard,19.99
3656,72,Female,Canada,2022-07-10,Standard,19.99
3657,54,Male,Canada,2022-01-15,Standard,19.99
3658,22,Male,Australia,2022-12-12,Premium,49.99
3659,55,Female,Australia,2022-10-30,Basic,9.99
3660,62,Male,UK,2023-08-05,Premium,49.99
3661,58,Male,Australia,2023-11-22,Basic,9.99
3662,79,Female,Canada,2022-07-17,Premium,49.99
3663,71,Male,Australia,2022-06-29,Standard,19.99
3664,77,Female,Canada,2023-09-18,Premium,49.99
3665,78,Male,USA,2023-10-17,Standard,19.99
3666,64,Female,Australia,2023-02-20,Basic,9.99
3667,31,Male,Canada,2023-03-14,Premium,49.99
3668,73,Male,India,2023-06-12,Basic,9.99
3669,56,Male,UK,2022-12-02,Basic,9.99
3670,42,Female,Canada,2022-03-30,Premium,49.99
3671,37,Male,Australia,2023-02-15,Basic,9.99
3672,19,Male,Australia,2023-11-17,Basic,9.99
3673,56,Female,USA,2022-04-08,Standard,19.99
3674,23,Female,India,2022-07-09,Premium,49.99
3675,34,Male,Canada,2022-05-24,Basic,9.99
3676,76,Male,India,2023-05-04,Standard,19.99
3677,42,Male,USA,2022-11-28,Standard,19.99
3678,74,Male,UK,2022-09-12,Premium,49.99
3679,45,Female,India,2022-01-07,Premium,49.99
3680,19,Male,USA,2022-09-25,Standard,19.99
3681,52,Male,Canada,2023-01-28,Standard,19.99
3682,54,Female,UK,2022-08-30,Standard,19.99
3683,22,Male,Australia,2023-04-03,Basic,9.99
3684,18,Male,USA,2022-10-01,Standard,19.99
3685,57,Male,Australia,2022-12-04,Premium,49.99
3686,29,Female,UK,2022-11-06,Standard,19.99
3687,73,Female,USA,2023-08-20,Basic,9.99
3688,53,Male,USA,2023-08-10,Standard,19.99
3689,62,Male,UK,2022-01-12,Standard,19.99
3690,40,Female,Canada,2022-09-25,Standard,19.99
3691,64,Male,USA,2023-11-01,Standard,19.99
3692,48,Male,UK,2023-01-04,Standard,19.99
3693,28,Female,India,2023-12-11,Basic,9.99
3694,27,Female,Australia,2022-08-30,Premium,49.99
3695,20,Female,USA,2022-03-05,Standard,19.99
3696,71,Male,India,2023-11-15,Basic,9.99
3697,31,Male,USA,2022-05-02,Basic,9.99
3698,33,Male,Canada,2023-04-22,Premium,49.99
3699,27,Male,UK,2022-11-11,Premium,49.99
3700,46,Female,USA,2022-06-13,Standard,19.99
3701,27,Male,UK,2023-02-20,Basic,9.99
3702,29,Male,USA,2023-12-04,Basic,9.99
3703,47,Female,Canada,2023-05-30,Basic,9.99
3704,58,Female,Canada,2023-12-22,Standard,19.99
3705,18,Male,India,2022-11-15,Standard,19.99
3706,22,Female,Canada,2023-12-08,Standard,19.99
3707,37,Female,UK,2022-05-01,Standard,19.99
3708,25,Male,Canada,2023-10-17,Basic,9.99
3709,60,Male,USA,2022-10-30,Basic,9.99
3710,29,Male,Canada,2023-01-12,Basic,9.99
3711,18,Male,UK,2023-09-22,Basic,9.99
3712,74,Female,USA,2022-08-15,Basic,9.99
3713,71,Female,India,2022-08-13,Standard,19.99
3714,37,Male,India,2022-05-17,Premium,49.99
3715,45,Male,India,2023-05-05,Standard,19.99
3716,74,Female,USA,2022-06-06,Premium,49.99
3717,60,Male,India,2023-04-11,Standard,19.99
3718,54,Male,Canada,2023-09-13,Standard,19.99
3719,64,Male,USA,2023-01-18,Basic,9.99
3720,54,Male,USA,2023-03-02,Premium,49.99
3721,29,Female,USA,2023-12-20,Basic,9.99
3722,54,Male,Australia,2023-07-17,Basic,9.99
3723,66,Female,UK,2023-04-28,Basic,9.99
3724,66,Male,Australia,2023-07-05,Premium,49.99
3725,73,Male,Australia,2023-11-12,Premium,49.99
3726,61,Female,Australia,2022-08-12,Standard,19.99
3727,73,Male,UK,2022-09-11,Standard,19.99
3728,45,Female,Australia,2023-11-28,Standard,19.99
3729,64,Male,India,2023-09-03,Premium,49.99
3730,32,Male,USA,2022-03-25,Standard,19.99
3731,23,Male,USA,2023-06-23,Premium,49.99
3732,61,Male,Canada,2023-04-03,Basic,9.99
3733,76,Male,India,2023-06-25,Basic,9.99
3734,78,Female,UK,2023-12-22,Premium,49.99
3735,37,Female,USA,2023-01-06,Basic,9.99
3736,67,Male,Australia,2022-03-21,Premium,49.99
3737,31,Male,Canada,2023-08-01,Standard,19.99
3738,19,Female,Canada,2022-04-25,Premium,49.99
3739,26,Female,USA,2022-03-05,Basic,9.99
3740,54,Male,India,2023-07-15,Standard,19.99
3741,37,Male,Canada,2023-06-02,Standard,19.99
3742,43,Female,USA,2022-07-27,Standard,19.99
3743,46,Male,India,2023-08-10,Standard,19.99
3744,18,Female,USA,2023-07-04,Premium,49.99
3745,72,Male,USA,2022-06-03,Standard,19.99
3746,52,Female,India,2022-06-18,Basic,9.99
3747,23,Female,India,2022-12-02,Premium,49.99
3748,54,Male,India,2023-06-17,Basic,9.99
3749,70,Female,USA,2023-03-29,Basic,9.99
3750,76,Male,Canada,2022-04-30,Basic,9.99
3751,22,Male,UK,2023-11-28,Premium,49.99
3752,50,Male,UK,2022-07-30,Basic,9.99
3753,66,Male,USA,2023-08-21,Basic,9.99
3754,68,Female,USA,2023-05-16,Premium,49.99
3755,31,Male,Canada,2022-04-04,Premium,49.99
3756,29,Male,India,2023-06-07,Basic,9.99
3757,59,Male,USA,2023-04-02,Standard,19.99
3758,37,Male,Australia,2022-02-26,Premium,49.99
3759,70,Female,India,2023-04-10,Basic,9.99
3760,67,Male,USA,2022-05-16,Premium,49.99
3761,41,Female,Australia,2023-06-10,Standard,19.99
3762,76,Female,Canada,2023-03-02,Standard,19.99
3763,60,Female,Australia,2023-04-13,Standard,19.99
3764,79,Male,USA,2023-08-01,Standard,19.99
3765,51,Male,UK,2022-03-01,Basic,9.99
3766,42,Male,USA,2023-07-27,Standard,19.99
3767,67,Male,UK,2023-04-19,Basic,9.99
3768,46,Female,Canada,2023-11-20,Standard,19.99
3769,74,Female,Canada,2022-11-12,Basic,9.99
3770,56,Male,India,2022-01-23,Premium,49.99
3771,48,Male,India,2023-02-10,Basic,9.99
3772,73,Male,UK,2022-09-18,Standard,19.99
3773,64,Male,UK,2022-01-04,Standard,19.99
3774,60,Male,Canada,2022-08-12,Standard,19.99
3775,67,Male,Australia,2023-08-16,Standard,19.99
3776,40,Male,UK,2022-03-16,Standard,19.99
3777,61,Female,UK,2022-02-16,Basic,9.99
3778,55,Female,Australia,2023-03-10,Basic,9.99
3779,37,Female,India,2022-12-19,Standard,19.99
3780,40,Female,India,2023-12-19,Premium,49.99
3781,79,Male,UK,2022-03-07,Basic,9.99
3782,62,Male,India,2023-07-09,Basic,9.99
3783,69,Male,India,2022-03-03,Basic,9.99
3784,33,Male,India,2022-03-12,Standard,19.99
3785,67,Male,Canada,2023-04-29,Basic,9.99
3786,59,Female,USA,2022-02-02,Premium,49.99
3787,77,Male,UK,2022-10-21,Basic,9.99
3788,72,Female,UK,2023-02-23,Basic,9.99
3789,25,Male,Canada,2022-07-04,Basic,9.99
3790,67,Female,USA,2022-05-19,Standard,19.99
3791,38,Male,USA,2023-10-19,Standard,19.99
3792,18,Female,Canada,2023-10-24,Basic,9.99
3793,72,Male,Australia,2023-03-07,Premium,49.99
3794,25,Male,Australia,2023-01-19,Basic,9.99
3795,46,Male,USA,2023-01-27,Standard,19.99
3796,49,Male,Australia,2023-04-05,Standard,19.99
3797,55,Female,Australia,2023-01-22,Basic,9.99
3798,22,Male,Australia,2023-01-20,Premium,49.99
3799,64,Female,USA,2022-03-24,Premium,49.99
3800,39,Male,Australia,2023-12-01,Basic,9.99
3801,64,Female,UK,2023-11-09,Standard,19.99
3802,51,Male,USA,2023-07-07,Basic,9.99
3803,18,Male,Canada,2022-05-17,Standard,19.99
3804,72,Female,Australia,2023-11-01,Basic,9.99
3805,72,Male,India,2022-12-23,Premium,49.99
3806,43,Male,USA,2022-05-02,Basic,9.99
3807,60,Female,Canada,2022-07-02,Basic,9.99
3808,27,Male,UK,2023-07-05,Basic,9.99
3809,47,Female,Canada,2023-02-07,Basic,9.99
3810,67,Male,Australia,2023-06-26,Standard,19.99
3811,35,Female,India,2022-05-11,Basic,9.99
3812,34,Female,Australia,2022-08-17,Standard,19.99
3813,43,Female,Canada,2022-01-04,Basic,9.99
3814,25,Female,USA,2022-01-24,Standard,19.99
3815,64,Male,India,2022-11-02,Standard,19.99
3816,57,Male,India,2023-04-20,Premium,49.99
3817,66,Female,Canada,2023-11-21,Premium,49.99
3818,29,Male,Australia,2023-07-12,Premium,49.99
3819,44,Male,Canada,2023-03-11,Standard,19.99
3820,25,Male,India,2023-06-29,Basic,9.99
3821,42,Female,Canada,2023-01-24,Standard,19.99
3822,63,Male,India,2022-08-24,Premium,49.99
3823,21,Male,Australia,2022-09-11,Basic,9.99
3824,50,Female,USA,2023-04-17,Standard,19.99
3825,18,Male,USA,2022-12-21,Basic,9.99
3826,36,Female,Canada,2022-06-08,Standard,19.99
3827,48,Female,India,2022-10-10,Standard,19.99
3828,33,Female,USA,2022-07-13,Standard,19.99
3829,31,Male,India,2022-04-26,Standard,19.99
3830,70,Male,Australia,2022-02-02,Premium,49.99
3831,65,Female,Canada,2023-11-08,Standard,19.99
3832,22,Female,India,2023-03-06,Premium,49.99
3833,58,Female,Canada,2023-09-22,Basic,9.99
3834,43,Female,India,2022-01-17,Standard,19.99
3835,79,Female,India,2022-09-04,Standard,19.99
3836,45,Female,Australia,2022-07-31,Basic,9.99
3837,19,Male,Canada,2022-03-10,Basic,9.99
3838,67,Female,UK,2022-04-14,Standard,19.99
3839,23,Female,India,2023-09-01,Standard,19.99
3840,26,Female,India,2022-02-04,Standard,19.99
3841,50,Male,USA,2023-04-03,Basic,9.99
3842,58,Male,Canada,2023-09-05,Basic,9.99
3843,42,Male,UK,2023-11-20,Standard,19.99
3844,65,Male,Australia,2023-12-22,Basic,9.99
3845,30,Female,UK,2022-02-19,Basic,9.99
3846,26,Male,Australia,2022-09-08,Basic,9.99
3847,70,Female,UK,2022-02-15,Basic,9.99
3848,30,Female,UK,2023-02-16,Basic,9.99
3849,48,Female,Canada,2023-03-26,Basic,9.99
3850,58,Female,USA,2022-08-28,Basic,9.99
3851,28,Female,UK,2023-07-07,Standard,19.99
3852,21,Female,India,2022-08-11,Basic,9.99
3853,51,Male,India,2022-02-27,Standard,19.99
3854,78,Male,India,2022-05-24,Premium,49.99
3855,55,Male,USA,2023-05-31,Standard,19.99
3856,63,Male,UK,2022-10-24,Basic,9.99
3857,21,Male,Australia,2022-08-28,Premium,49.99
3858,55,Female,Australia,2023-08-13,Basic,9.99
3859,36,Male,Canada,2022-11-23,Basic,9.99
3860,23,Male,USA,2023-08-15,Premium,49.99
3861,51,Male,UK,2023-09-05,Premium,49.99
3862,35,Female,India,2023-11-20,Standard,19.99
3863,30,Female,USA,2022-11-25,Standard,19.99
3864,58,Female,USA,2022-08-31,Standard,19.99
3865,40,Male,UK,2022-11-06,Basic,9.99
3866,36,Male,Canada,2022-05-27,Basic,9.99
3867,62,Male,Canada,2023-11-08,Standard,19.99
3868,28,Male,Canada,2023-06-18,Premium,49.99
3869,18,Male,India,2022-08-15,Basic,9.99
3870,41,Female,India,2023-02-28,Standard,19.99
3871,79,Male,UK,2022-11-04,Basic,9.99
3872,71,Female,Canada,2022-10-09,Standard,19.99
3873,24,Male,UK,2022-03-04,Standard,19.99
3874,42,Female,Canada,2023-07-25,Standard,19.99
3875,38,Female,USA,2023-08-29,Basic,9.99
3876,32,Female,Australia,2022-06-29,Standard,19.99
3877,18,Female,Australia,2023-10-04,Standard,19.99
3878,29,Male,Canada,2023-11-27,Basic,9.99
3879,75,Male,UK,2023-03-14,Basic,9.99
3880,24,Male,India,2023-07-24,Standard,19.99
3881,32,Female,Canada,2023-05-23,Standard,19.99
3882,38,Male,Canada,2022-02-18,Basic,9.99
3883,36,Male,India,2022-12-19,Standard,19.99
3884,77,Male,Canada,2023-10-21,Premium,49.99
3885,46,Male,USA,2023-11-19,Basic,9.99
3886,42,Female,India,2023-01-26,Standard,19.99
3887,50,Female,USA,2023-06-22,Basic,9.99
3888,66,Male,Australia,2022-11-23,Basic,9.99
3889,49,Male,India,2023-12-15,Basic,9.99
3890,66,Male,India,2023-03-03,Standard,19.99
3891,52,Female,UK,2023-02-23,Premium,49.99
3892,61,Female,UK,2022-06-02,Basic,9.99
3893,55,Female,India,2022-11-04,Standard,19.99
3894,43,Male,Australia,2023-01-21,Standard,19.99
3895,28,Female,Canada,2022-07-08,Basic,9.99
3896,52,Female,UK,2023-07-05,Standard,19.99
3897,25,Female,Australia,2023-04-30,Standard,19.99
3898,63,Female,Australia,2022-09-04,Premium,49.99
3899,31,Female,UK,2022-08-19,Premium,49.99
3900,27,Male,Canada,2022-11-04,Basic,9.99
3901,19,Male,UK,2023-12-26,Standard,19.99
3902,63,Male,Australia,2022-05-28,Basic,9.99
3903,26,Male,USA,2023-04-20,Standard,19.99
3904,20,Female,UK,2022-03-01,Premium,49.99
3905,38,Male,Australia,2023-07-30,Basic,9.99
3906,43,Male,UK,2023-02-27,Standard,19.99
3907,25,Male,Australia,2023-03-03,Standard,19.99
3908,65,Female,Canada,2023-07-25,Standard,19.99
3909,19,Male,Australia,2023-06-27,Basic,9.99
3910,23,Female,India,2022-05-18,Premium,49.99
3911,45,Female,USA,2023-02-02,Standard,19.99
3912,70,Female,Australia,2022-09-06,Basic,9.99
3913,46,Male,UK,2022-09-19,Basic,9.99
3914,43,Female,UK,2022-07-28,Standard,19.99
3915,42,Male,Australia,2022-12-05,Basic,9.99
3916,29,Male,India,2023-10-25,Basic,9.99
3917,22,Male,Australia,2022-03-22,Standard,19.99
3918,51,Female,Canada,2023-04-06,Standard,19.99
3919,65,Female,India,2023-01-15,Standard,19.99
3920,54,Male,Australia,2022-04-05,Basic,9.99
3921,32,Female,USA,2023-07-03,Standard,19.99
3922,61,Female,India,2022-07-15,Premium,49.99
3923,53,Female,Australia,2022-02-22,Basic,9.99
3924,32,Male,USA,2022-10-02,Standard,19.99
3925,60,Female,Australia,2023-01-22,Premium,49.99
3926,65,Female,Canada,2023-11-21,Standard,19.99
3927,40,Male,UK,2023-09-12,Standard,19.99
3928,23,Female,Australia,2023-09-10,Basic,9.99
3929,63,Male,India,2022-02-10,Standard,19.99
3930,67,Female,Australia,2022-03-16,Standard,19.99
3931,61,Female,Australia,2022-07-12,Standard,19.99
3932,76,Female,Australia,2023-08-25,Premium,49.99
3933,60,Female,Australia,2023-11-19,Basic,9.99
3934,62,Female,India,2023-07-27,Basic,9.99
3935,38,Female,India,2022-08-11,Basic,9.99
3936,40,Male,Australia,2023-05-06,Standard,19.99
3937,60,Female,UK,2022-08-02,Basic,9.99
3938,72,Female,Australia,2022-12-07,Standard,19.99
3939,33,Female,India,2022-11-07,Basic,9.99
3940,64,Male,Canada,2022-01-16,Standard,19.99
3941,70,Male,Australia,2022-08-05,Basic,9.99
3942,77,Male,Australia,2022-07-14,Premium,49.99
3943,32,Female,Australia,2022-05-01,Standard,19.99
3944,42,Female,Australia,2023-05-06,Premium,49.99
3945,53,Male,USA,2022-09-06,Standard,19.99
3946,28,Male,Australia,2023-12-14,Basic,9.99
3947,68,Male,India,2023-09-11,Basic,9.99
3948,32,Female,India,2023-12-22,Premium,49.99
3949,21,Male,USA,2022-07-29,Standard,19.99
3950,38,Female,Australia,2023-02-11,Basic,9.99
3951,30,Female,UK,2022-09-03,Standard,19.99
3952,39,Female,Australia,2023-07-20,Standard,19.99
3953,36,Male,India,2022-11-26,Basic,9.99
3954,51,Female,Canada,2022-10-17,Basic,9.99
3955,31,Male,Canada,2023-01-25,Premium,49.99
3956,78,Male,UK,2023-04-23,Basic,9.99
3957,21,Male,Australia,2023-07-01,Basic,9.99
3958,65,Male,USA,2023-10-27,Basic,9.99
3959,70,Female,Australia,2023-01-03,Basic,9.99
3960,69,Female,UK,2022-11-12,Standard,19.99
3961,63,Female,UK,2022-09-25,Basic,9.99
3962,44,Female,UK,2023-01-04,Basic,9.99
3963,46,Male,Canada,2023-06-10,Premium,49.99
3964,64,Male,Australia,2023-05-25,Basic,9.99
3965,45,Male,Australia,2023-04-23,Basic,9.99
3966,52,Male,USA,2022-04-11,Standard,19.99
3967,25,Female,UK,2023-04-26,Standard,19.99
3968,33,Male,UK,2022-11-24,Premium,49.99
3969,59,Female,India,2022-07-28,Basic,9.99
3970,53,Male,India,2023-01-15,Premium,49.99
3971,47,Male,Canada,2022-11-17,Standard,19.99
3972,35,Male,Australia,2023-02-28,Standard,19.99
3973,19,Male,USA,2022-02-16,Basic,9.99
3974,66,Female,USA,2023-07-31,Basic,9.99
3975,30,Female,UK,2022-08-15,Standard,19.99
3976,21,Female,USA,2022-05-30,Premium,49.99
3977,43,Female,UK,2022-01-17,Standard,19.99
3978,42,Male,Australia,2022-09-25,Basic,9.99
3979,47,Male,USA,2023-07-21,Basic,9.99
3980,28,Female,UK,2023-08-22,Standard,19.99
3981,24,Female,Australia,2023-08-17,Standard,19.99
3982,48,Male,Australia,2023-03-04,Basic,9.99
3983,61,Male,UK,2022-10-30,Basic,9.99
3984,27,Female,UK,2022-06-06,Standard,19.99
3985,56,Female,Canada,2022-07-20,Standard,19.99
3986,30,Female,Australia,2022-12-04,Standard,19.99
3987,48,Male,UK,2022-08-24,Premium,49.99
3988,24,Female,Australia,2023-01-24,Standard,19.99
3989,73,Female,USA,2023-08-07,Basic,9.99
3990,66,Female,India,2022-09-09,Standard,19.99
3991,59,Female,India,2023-05-27,Premium,49.99
3992,78,Female,UK,2023-07-18,Premium,49.99
3993,59,Male,UK,2023-11-02,Premium,49.99
3994,73,Female,Australia,2023-12-03,Basic,9.99
3995,53,Male,UK,2022-12-12,Standard,19.99
3996,37,Female,Australia,2022-09-21,Premium,49.99
3997,21,Female,UK,2023-05-16,Standard,19.99
3998,71,Female,Australia,2023-10-20,Basic,9.99
3999,24,Male,UK,2023-05-18,Premium,49.99
4000,71,Male,Canada,2023-04-17,Standard,19.99
4001,18,Male,Australia,2022-06-22,Basic,9.99
4002,61,Female,Canada,2022-12-27,Basic,9.99
4003,73,Female,Canada,2022-06-23,Standard,19.99
4004,62,Male,Canada,2022-05-24,Standard,19.99
4005,59,Male,Canada,2023-07-14,Basic,9.99
4006,64,Female,USA,2023-05-16,Standard,19.99
4007,76,Male,India,2022-07-08,Standard,19.99
4008,30,Female,USA,2023-07-10,Standard,19.99
4009,72,Male,UK,2023-10-20,Basic,9.99
4010,39,Male,UK,2022-03-02,Standard,19.99
4011,71,Male,India,2023-06-21,Basic,9.99
4012,38,Female,India,2022-02-04,Basic,9.99
4013,39,Female,India,2022-03-18,Basic,9.99
4014,45,Male,Canada,2023-11-16,Premium,49.99
4015,26,Female,USA,2022-02-19,Basic,9.99
4016,43,Female,UK,2022-01-07,Basic,9.99
4017,26,Female,USA,2023-02-27,Basic,9.99
4018,32,Female,USA,2022-05-21,Standard,19.99
4019,27,Male,USA,2023-10-08,Premium,49.99
4020,41,Female,India,2022-08-25,Premium,49.99
4021,75,Female,India,2022-03-11,Basic,9.99
4022,74,Male,UK,2023-12-26,Basic,9.99
4023,78,Female,UK,2022-06-04,Basic,9.99
4024,59,Female,UK,2022-01-10,Standard,19.99
4025,25,Female,USA,2022-08-12,Basic,9.99
4026,41,Male,India,2023-06-02,Basic,9.99
4027,33,Male,Canada,2023-04-12,Standard,19.99
4028,66,Female,USA,2023-01-18,Basic,9.99
4029,43,Female,Australia,2022-03-03,Basic,9.99
4030,44,Male,USA,2023-09-25,Basic,9.99
4031,54,Male,India,2023-10-16,Basic,9.99
4032,21,Male,Australia,2023-11-14,Standard,19.99
4033,67,Female,USA,2023-09-24,Premium,49.99
4034,41,Female,India,2023-05-10,Basic,9.99
4035,36,Male,India,2023-11-07,Basic,9.99
4036,53,Female,Canada,2023-05-15,Premium,49.99
4037,77,Female,USA,2022-01-17,Premium,49.99
4038,56,Female,India,2022-01-07,Basic,9.99
4039,27,Female,UK,2023-06-29,Standard,19.99
4040,42,Female,India,2023-07-19,Basic,9.99
4041,35,Female,Canada,2023-02-26,Standard,19.99
4042,36,Female,India,2022-01-13,Premium,49.99
4043,53,Male,USA,2022-01-18,Standard,19.99
4044,27,Male,USA,2023-06-27,Standard,19.99
4045,50,Male,Australia,2022-10-09,Basic,9.99
4046,72,Male,USA,2023-07-03,Standard,19.99
4047,67,Male,Australia,2022-10-21,Standard,19.99
4048,22,Male,UK,2022-01-18,Standard,19.99
4049,64,Male,Canada,2023-05-30,Basic,9.99
4050,66,Male,UK,2023-12-16,Standard,19.99
4051,52,Male,Australia,2023-11-22,Standard,19.99
4052,61,Female,India,2023-03-17,Basic,9.99
4053,51,Female,India,2022-07-03,Basic,9.99
4054,50,Male,UK,2022-04-20,Basic,9.99
4055,72,Female,India,2022-04-09,Standard,19.99
4056,38,Female,Australia,2023-06-21,Standard,19.99
4057,34,Male,Canada,2022-06-02,Premium,49.99
4058,39,Male,USA,2022-09-04,Basic,9.99
4059,65,Male,Australia,2022-07-16,Premium,49.99
4060,54,Female,Australia,2023-09-27,Standard,19.99
4061,32,Female,USA,2023-06-24,Basic,9.99
4062,52,Male,USA,2022-09-16,Basic,9.99
4063,45,Female,Canada,2022-12-29,Basic,9.99
4064,24,Female,Canada,2022-10-01,Premium,49.99
4065,49,Female,Canada,2023-02-11,Basic,9.99
4066,28,Male,India,2022-03-22,Basic,9.99
4067,27,Female,Australia,2023-01-18,Basic,9.99
4068,26,Female,USA,2023-02-20,Premium,49.99
4069,31,Female,Australia,2023-04-16,Basic,9.99
4070,30,Female,Australia,2023-08-02,Basic,9.99
4071,78,Female,Canada,2022-09-07,Standard,19.99
4072,74,Female,Canada,2023-12-15,Standard,19.99
4073,79,Female,Australia,2022-08-20,Standard,19.99
4074,42,Male,Canada,2022-11-04,Standard,19.99
4075,19,Male,India,2023-12-02,Premium,49.99
4076,52,Female,USA,2022-03-24,Premium,49.99
4077,24,Male,Australia,2023-11-01,Standard,19.99
4078,38,Female,USA,2023-10-28,Basic,9.99
4079,35,Female,India,2022-02-02,Standard,19.99
4080,20,Female,Canada,2022-04-06,Basic,9.99
4081,59,Male,UK,2023-02-20,Basic,9.99
4082,71,Female,India,2023-01-24,Premium,49.99
4083,78,Female,UK,2023-01-22,Premium,49.99
4084,56,Male,USA,2023-07-20,Standard,19.99
4085,58,Male,Australia,2023-05-03,Premium,49.99
4086,66,Female,Canada,2022-02-27,Premium,49.99
4087,28,Male,India,2023-10-15,Standard,19.99
4088,56,Male,Canada,2022-01-10,Standard,19.99
4089,41,Female,UK,2023-12-21,Standard,19.99
4090,77,Female,UK,2022-06-25,Basic,9.99
4091,63,Female,Australia,2022-03-26,Basic,9.99
4092,36,Male,UK,2023-05-27,Standard,19.99
4093,21,Male,Australia,2023-03-21,Basic,9.99
4094,43,Male,India,2023-10-23,Basic,9.99
4095,55,Female,Australia,2022-12-06,Basic,9.99
4096,59,Male,UK,2023-08-03,Basic,9.99
4097,49,Male,USA,2022-04-08,Premium,49.99
4098,56,Female,Australia,2023-06-25,Standard,19.99
4099,62,Female,Canada,2022-02-13,Standard,19.99
4100,63,Female,USA,2022-08-24,Premium,49.99
4101,53,Male,Australia,2022-08-05,Premium,49.99
4102,57,Female,Canada,2023-12-10,Standard,19.99
4103,54,Male,USA,2023-08-04,Premium,49.99
4104,50,Male,Australia,2023-05-02,Standard,19.99
4105,53,Female,India,2022-10-05,Basic,9.99
4106,20,Female,Canada,2022-02-17,Basic,9.99
4107,26,Female,India,2022-03-18,Standard,19.99
4108,25,Female,UK,2023-12-02,Standard,19.99
4109,50,Female,Australia,2022-10-15,Standard,19.99
4110,76,Male,Australia,2023-07-11,Standard,19.99
4111,23,Male,Canada,2023-08-01,Basic,9.99
4112,58,Male,Australia,2023-11-05,Basic,9.99
4113,56,Female,UK,2022-02-03,Standard,19.99
4114,21,Male,Australia,2022-07-03,Basic,9.99
4115,30,Female,USA,2022-11-19,Standard,19.99
4116,66,Female,India,2022-01-17,Standard,19.99
4117,77,Male,UK,2022-08-01,Standard,19.99
4118,19,Male,UK,2023-08-25,Basic,9.99
4119,77,Female,India,2022-05-28,Standard,19.99
4120,22,Male,India,2023-12-31,Premium,49.99
4121,61,Female,UK,2023-02-12,Premium,49.99
4122,44,Male,India,2022-03-20,Premium,49.99
4123,49,Male,Canada,2022-11-03,Standard,19.99
4124,38,Male,India,2022-06-16,Basic,9.99
4125,25,Male,USA,2023-08-01,Standard,19.99
4126,55,Male,USA,2022-09-04,Premium,49.99
4127,25,Female,Canada,2023-08-04,Basic,9.99
4128,67,Male,India,2023-02-03,Basic,9.99
4129,20,Male,USA,2023-11-25,Basic,9.99
4130,71,Male,Australia,2023-07-08,Standard,19.99
4131,61,Female,India,2022-12-06,Standard,19.99
4132,78,Female,Canada,2023-01-29,Basic,9.99
4133,75,Female,India,2022-05-24,Premium,49.99
4134,20,Female,UK,2023-12-07,Standard,19.99
4135,39,Female,UK,2022-03-22,Basic,9.99
4136,23,Male,USA,2023-05-28,Basic,9.99
4137,19,Male,UK,2022-12-21,Basic,9.99
4138,40,Male,Canada,2022-02-24,Standard,19.99
4139,61,Female,USA,2022-04-11,Basic,9.99
4140,19,Female,Canada,2023-03-24,Standard,19.99
4141,55,Male,Canada,2022-08-26,Standard,19.99
4142,34,Female,UK,2022-03-19,Standard,19.99
4143,52,Female,UK,2022-12-15,Basic,9.99
4144,51,Female,Canada,2023-09-12,Standard,19.99
4145,40,Male,UK,2023-09-21,Premium,49.99
4146,47,Male,UK,2023-09-02,Basic,9.99
4147,69,Female,UK,2023-02-11,Basic,9.99
4148,25,Female,India,2022-12-01,Standard,19.99
4149,39,Female,Canada,2022-01-31,Standard,19.99
4150,61,Female,Australia,2023-10-12,Basic,9.99
4151,75,Male,Canada,2022-10-07,Standard,19.99
4152,53,Female,USA,2023-04-07,Standard,19.99
